id,profile_id,passport_id,updated_at,hours_spent,description
979350,3780245,272,2023-11-21T20:07:04.061583+00:00,0.33,Added an official design to the Dework task for Public idea compettion
979349,3780245,272,2023-11-21T20:03:25.169912+00:00,0.33,Initiated transaction to fund Coordinape vaults
979348,3780245,272,2023-11-21T20:02:50.629447+00:00,0.33,synced with Dework Ops team on fixing bug
977859,77877,233,2023-11-19T15:05:06.09448+00:00,0.5,[0.5h] Adjusted Discord settings so that scammers no longer can mentioned `@everyone` and `@here`.
977417,77877,233,2023-11-19T11:03:30.551014+00:00,0.5,[0.5h] Updated address of DAO Critical Agent at https://snapshot.org/#/nation3.eth/treasury
977377,77877,233,2023-11-19T10:48:08.152128+00:00,1.5,[1.5h] Contacted Sushi about adding our token to [pool incentivization](https://www.sushi.com/pool/incentivize)
977295,77877,233,2023-11-19T09:44:46.392708+00:00,0.5,[0.5h] Ratification of N3GOV-49 - https://app.aragon.org/#/daos/ethereum/nation3.dao.eth/finance
975733,77877,233,2023-11-14T17:02:10.461555+00:00,0.5,[0.5h] Reviewed and merged weekly grain distribution PR - https://github.com/nation3/sourcecred-instance/pull/211
975226,3780245,272,2023-11-13T15:09:59.404117+00:00,0.33,created a new wekly epoch
975138,77877,233,2023-11-13T08:33:45.91609+00:00,1.5,[1.5h] Ratification of `N3GOV-49`
973602,77877,233,2023-11-08T04:27:43.418417+00:00,0.5,[0.5h] Reviewed and merged weekly SourceCred [grain distribution](https://github.com/nation3/sourcecred-instance/pull/210).
965828,229591,280,2023-11-02T07:35:46.094518+00:00,0.33,"sent to coordinape support team about a problem with recording contributions through discord
"
964424,77877,233,2023-11-01T14:54:52.95783+00:00,0.5, [0.5h] Reviewed and merged SourceCred grain distribution PR - https://github.com/nation3/sourcecred-instance/pull/209
696872,77877,233,2023-10-23T22:06:47.204682+00:00,0.5,[0.5h] Reviewed and merged weekly grain distribution PR - https://github.com/nation3/sourcecred-instance/pull/208
532303,77877,233,2023-10-23T22:06:47.204682+00:00,0.5,"[0.5h] The weekly Ops Guild epochs stopped for some reason, so I restarted them - https://app.coordinape.com/circles/14305/epochs"
532302,77877,233,2023-10-23T22:06:47.204682+00:00,1,"[1h] Sent e-mail to Luis, asking for help with changing the owner address of the veNATION smart contract."
531929,77877,233,2023-10-23T22:06:47.204682+00:00,1,[1h] Reviewed and merged weekly [SourceCred grain distribution](https://github.com/nation3/sourcecred-instance/pull/204).
531712,77877,233,2023-10-23T22:06:47.204682+00:00,0.5,"[0.5h] Configured missing passport-gating for the ""Guilds (Passport-Gated)"" category in Discord."
531659,77877,233,2023-10-23T22:06:47.204682+00:00,0.5,[0.5h] [Send funding to owner of NationCred smart contract](https://discord.com/channels/690584551239581708/1162335267756187759)
531076,3780245,272,2023-10-23T22:06:47.204682+00:00,0.33,completed the verification pf Nation3 webflow account
530719,229591,280,2023-10-23T22:06:47.204682+00:00,0.33,"Sent a message to WebFlow discord help forums : https://discord.com/channels/495477343494602762/1160851237164564560
"
530718,229591,280,2023-10-23T22:06:47.204682+00:00,0.33,"sent message to Owi on discord about the webflow account
"
530717,229591,280,2023-10-23T22:06:47.204682+00:00,0.33,create deWork issue : https://app.dework.xyz/nation3/development-guild-43499?taskId=e2209fb1-3971-41a8-acb9-fc7d5bbd8814
530716,229591,280,2023-10-23T22:06:47.204682+00:00,0.33,"create deWork issue : https://app.dework.xyz/nation3/development-guild-43499?taskId=1c86dc73-74cf-44c1-8ae4-116792a643b2
"
530715,229591,280,2023-10-23T22:06:47.204682+00:00,0.33,"create deWork issue : https://app.dework.xyz/nation3/development-guild-43499?taskId=c1ec486b-a88b-4a55-bd44-fcd78e58d44b
"
529577,3780245,272,2023-10-23T22:06:47.204682+00:00,0.33,created marketing guild dework space: https://app.dework.xyz/nation3/marketing-guild-13975/overview
529576,229591,280,2023-10-23T22:06:47.204682+00:00,2,"[2h] Chat with Coordinape support about making the Distributions public 

and they agreed to add the option as many DAOs may need this "
529533,3893302,282,2023-10-23T22:06:47.204682+00:00,0.5,[0.5h] https://app.dework.xyz/profile/0xbhagi?taskId=184779e4-d396-4556-98f2-7c8ca896dc06
529269,77877,233,2023-10-23T22:06:47.204682+00:00,0.5,"[0.5h] Added ""Active Citizen"" role to https://guild.xyz/nation3"
528415,229591,280,2023-10-23T22:06:47.204682+00:00,1,[1h] Contacted coordinape about making the distributions visible to anyone as an option 
528045,77877,233,2023-10-23T22:06:47.204682+00:00,1,"[1h] Published contribution report for Development Guild, epoch #36 - https://discord.com/channels/690584551239581708/1158670506187305012"
527960,229591,280,2023-10-23T22:06:47.204682+00:00,1,[1h] sent another message (on twitter X and on discord) to Owi to try to retrieve our webFlow account responsible of deploying nation3.org
527955,77877,233,2023-10-23T22:06:47.204682+00:00,1,[1h] Sent e-mail reminder to `@0xGallego` to transfer ownership of the LP rewards smart contract.
527915,77877,233,2023-10-23T22:06:47.204682+00:00,1.5,[1.5h] Adjusted the Discord role settings to highlight the new <@&1156883995460644935> role.
526818,3780245,272,2023-10-23T22:06:47.204682+00:00,0.33,Created pinned message of Marketing guild's description and useful links
526815,3780245,272,2023-10-23T22:06:47.204682+00:00,0.33,Addeed the new Holder of Valid Passport role as a featured role and description on Dework
526814,3780245,272,2023-10-23T22:06:47.204682+00:00,0.33,Reverted permission changes on gated Dework spaces
526379,77877,233,2023-10-23T22:06:47.204682+00:00,0.33,Assisted Zaff with Discord bot installation - https://discord.com/channels/690584551239581708/1151751777897689222/1157559269957324880
526317,3780245,272,2023-10-23T22:06:47.204682+00:00,0.33,"Clarity: Change to ""Holder of Valid Passport"""
526316,3780245,272,2023-10-23T22:06:47.204682+00:00,0.33,Set All 3 gated Dework guilds to now be only be seen by “Holder of Valid passport” role.
526221,229591,280,2023-10-23T22:06:47.204682+00:00,0.33,"contacted Owi (WebFlow designer) on twitter; trying to get our old webflow Email and Password 
"
526175,77877,233,2023-10-23T22:06:47.204682+00:00,1,[1h] Discord permission configurations.
526129,229591,280,2023-10-23T22:06:47.204682+00:00,0.33,"helping with the Nation3.org website deployment on new webflow account :

-setting the new WebFlow account

-Contacting the WebFlow support team about uploading the files
"
526127,77877,233,2023-10-23T22:06:47.204682+00:00,0.33,Added Snapshot and Mirror links to https://guild.xyz/nation3
526126,77877,233,2023-10-23T22:06:47.204682+00:00,1,"[1h] Coordinape: Change to ""Holder of Valid Passport"" role - https://app.dework.xyz/nation3/ops-guild-644?taskId=bfff946a-9c47-4985-ac98-ae8fb749b314"
526125,77877,233,2023-10-23T22:06:47.204682+00:00,1.5,"[1.5h] Discord: Change to ""Holder of Valid Passport"" role - https://app.dework.xyz/nation3/ops-guild-644?taskId=88cff256-95fc-43ad-9e1a-5a790e9062e1"
526070,3780245,272,2023-10-23T22:06:47.204682+00:00,0.33,signed transaction commitee transaction
526052,77877,233,2023-10-23T22:06:47.204682+00:00,1,[1h] Re-encrypt admin credentials for Zaff's new public key - https://app.dework.xyz/nation3/ops-guild-644?taskId=1634dea0-d924-462d-838d-6d7fb0f8a24a
526051,77877,233,2023-10-23T22:06:47.204682+00:00,2,[2h] Add Guild.xyz role for active passport - https://app.dework.xyz/nation3/ops-guild-644?taskId=d47a24d4-0029-45d6-bafb-47a6f467476b
526005,77877,233,2023-10-23T22:06:47.204682+00:00,1,"[1h] Created Dework space for the Development Guild, and connected it to the <#963778898389237800> channel - https://app.dework.xyz/nation3/development-guild-43499/overview"
525962,77877,233,2023-10-23T22:06:47.204682+00:00,0.5,[0.5h] Added <@&971005982404657202> role as Dework manager.
525960,77877,233,2023-10-23T22:06:47.204682+00:00,1,[1h] Distributed rewards for epoch #34 of Development Guild - https://app.coordinape.com/circles/2735/distributions/30616
525959,77877,233,2023-10-23T22:06:47.204682+00:00,2,[2h] Transfer writings.nation3.eth to Ops Guild multisig - https://app.dework.xyz/nation3/ops-guild-644?taskId=617eeef5-851e-4986-92d8-c47a27e8ff94
525958,77877,233,2023-10-23T22:06:47.204682+00:00,0.5,[0.5h] Executed `N3GOV-54` - https://govern.aragon.org/#/daos/nation3/actions/executions/0x8e99e0c359cca916838f9ad2183b271ed6f824c95d6125de90b14fd2435a9659
525956,77877,233,2023-10-23T22:06:47.204682+00:00,0.5,[0.5h] Deleted GitHub webhook for <#1138402655618740314> channel - https://discord.com/channels/690584551239581708/1138402655618740314/1156794018966016071
525730,3780245,272,2023-10-23T22:06:47.204682+00:00,0.33,completed vault distribution
520739,77877,233,2023-10-23T22:06:47.204682+00:00,1,"[1h] Coordinape Circle distribution - [Development Guild, Epoch #33](https://discord.com/channels/690584551239581708/1155353324590223431)"
519395,77877,233,2023-10-23T22:06:47.204682+00:00,1,[1h] Scheduled execution of N3GOV-54 - https://govern.aragon.org/#/daos/nation3/actions/executions/0x8e99e0c359cca916838f9ad2183b271ed6f824c95d6125de90b14fd2435a9659
519387,77877,233,2023-10-23T22:06:47.204682+00:00,0.5,[0.5h] https://github.com/nation3/gov-proposals/pull/74#pullrequestreview-1639070986
519048,77877,233,2023-10-23T22:06:47.204682+00:00,1,[1h] Summarized research efforts into one post - https://discord.com/channels/690584551239581708/963778953301094410/1154329530274689096
518249,77877,233,2023-10-23T22:06:47.204682+00:00,2,[2h] Fixed the broken Guild.xyz Discord bot by re-installing it - https://discord.com/channels/690584551239581708/1154039340184391720/1154065156708499527
516390,3780245,272,2023-10-23T22:06:47.204682+00:00,0.33,on chain rejection signed an executed
515072,229591,280,2023-10-23T22:06:47.204682+00:00,0.33,"Created a governance proposal Voting on ""Weekly Nation3 DAO Budget""

https://snapshot.org/#/nation3.eth/proposal/0x89384df742ddf0fc89b937a5b2928009befe159f7b4b585cfba75f91cb5c53e2
"
515069,77877,233,2023-10-23T22:06:47.204682+00:00,1,[1h] Scheduled transactions for N3GOV-54 - https://govern.aragon.org/#/daos/nation3/actions/executions/0xf806e528e85d2b310303d05fde65d28900e82b430f028cd92dd54fdf1cb9ea5d
515068,3780245,272,2023-10-23T22:06:47.204682+00:00,0.33,Assigned Dework bounty and initiated payment for the Manifesto Video task
515065,77877,233,2023-10-23T22:06:47.204682+00:00,1,[1h] Wrote proposal to reduce quorum - https://discord.com/channels/690584551239581708/1152961613700268082
514903,77877,233,2023-10-23T22:06:47.204682+00:00,0.33,Reminded 0xGallego to transfer DAO tokens - https://discord.com/channels/690584551239581708/1151860786612945007/1152909887471353896
514817,3780245,272,2023-10-23T22:06:47.204682+00:00,0.33,Created transaction to change controller of $veNATION smart contract
514758,77877,233,2023-10-23T22:06:47.204682+00:00,1,[1h] Handled Coordinape epoch distributions for <#1138401164526899241> and <#1137581492541857902>
514713,77877,233,2023-10-23T22:06:47.204682+00:00,0.5,[0.5h] Guild.xyz configuration - follow-up with Guild.xyz support team.
514538,77877,233,2023-10-23T22:06:47.204682+00:00,0.5,[0.5h] Guild.xyz configuration.
513980,77877,233,2023-10-23T22:06:47.204682+00:00,2.5,"[2.5h] Handled Coordinape Vault distributions for Epoch #6, #7, #8 in the _Transition to DAO_ Circle - https://discord.com/channels/690584551239581708/1147923996998910173"
513979,77877,233,2023-10-23T22:06:47.204682+00:00,0.5,[0.5h] Reminded 0xGallego to transfer the DAO tokens - https://discord.com/channels/690584551239581708/1151860786612945007/1151861071611691149
513934,3780245,272,2023-10-23T22:06:47.204682+00:00,0.33,created a Discord channel for the marketing guild
513933,3780245,272,2023-10-23T22:06:47.204682+00:00,0.33,created a different coordinape vault and circle for the marketing guild
513931,77877,233,2023-10-23T22:06:47.204682+00:00,2,[2h] Assisted <@210746014351491072> with finding past Discord discussions - https://discord.com/channels/690584551239581708/1143123316761182248/1151733600895643678
513764,77877,233,2023-10-23T22:06:47.204682+00:00,3,[3h] Handled Vault distributions for Epoch #1 --> #5 in the Transition to DAO Coordinape Circle - https://discord.com/channels/690584551239581708/1132988302694285393/1151503987258953809
513762,77877,233,2023-10-23T22:06:47.204682+00:00,1,[1h] Added <#1131156157256433704> for Coordinape Vault distributions - https://discord.com/channels/690584551239581708/1131156157256433704/1151469603956990012
513760,77877,233,2023-10-23T22:06:47.204682+00:00,0.5,[0.5h] Calculated quorum in past Snapshot proposals - https://discord.com/channels/690584551239581708/1131058444355502120/1151453721235034206
513759,77877,233,2023-10-23T22:06:47.204682+00:00,1,[1h] Assisted <@929427337429270538> with public/private key encryption - https://discord.com/channels/690584551239581708/1147035464465920040/1151437015401902101
513388,77877,233,2023-10-23T22:06:47.204682+00:00,0.33,Discord channel configuration.
513254,3780245,272,2023-10-23T22:06:47.204682+00:00,0.33,Uploaded Nation3 video submissions on Snapshot.
513172,77877,233,2023-10-23T22:06:47.204682+00:00,0.5,"[0.5h] Renamed Special Interest Group from ""housing"" to ""property."""
512988,77877,233,2023-10-23T22:06:47.204682+00:00,0.33,https://discord.com/channels/690584551239581708/1150455115728302223/1150455115728302223
512735,77877,233,2023-10-23T22:06:47.204682+00:00,3,[3h] Uploaded submitted videos to a YouTube playlist:  https://discord.com/channels/690584551239581708/1138402655618740314/1150334900826812456
512195,3780245,272,2023-10-23T22:06:47.204682+00:00,0.33,NationCred and Citizen Directory epoch funding
512194,77877,233,2023-10-23T22:06:47.204682+00:00,0.33,Guild.xyz debugging.
511952,3780245,272,2023-10-23T22:06:47.204682+00:00,0.33,execution of already signed payments for last week Dework bounties
511912,77877,233,2023-10-23T22:06:47.204682+00:00,0.33,Coordinape configuration
511295,77877,233,2023-10-23T22:06:47.204682+00:00,0.33,Posted an introduction to Coordinape for contributors new to Nation3 - https://discord.com/channels/690584551239581708/1148545829976686622
510544,3780245,272,2023-10-23T22:06:47.204682+00:00,0.33,initiated last week Dework payout
510543,3780245,272,2023-10-23T22:06:47.204682+00:00,0.33,added descriptive text for th veNATION holders
510432,77877,233,2023-10-23T22:06:47.204682+00:00,0.33,Added post-join questions to the Discord onboarding.
510425,77877,233,2023-10-23T22:06:47.204682+00:00,0.33,Added <@929427337429270538> as Guild.xyz admin - https://guild.xyz/nation3
510294,3780245,272,2023-10-23T22:06:47.204682+00:00,0.33,Created the Ops Guild epochs
510264,77877,233,2023-10-23T22:06:47.204682+00:00,0.33,Deployed Coordinape Vault for the Development Guild - https://app.coordinape.com/organizations/2215/vaults
509931,77877,233,2023-10-23T22:06:47.204682+00:00,3,[3h] Added new onboarding questions to Discord - https://app.dework.xyz/nation3/ops-guild-644?taskId=18d7bd04-7c74-4c2c-8d76-c333e446f054
509809,77877,233,2023-10-23T22:06:47.204682+00:00,0.33,Guild.xyz troubleshooting.
509808,77877,233,2023-10-23T22:06:47.204682+00:00,1,[1h] Organize creation of Manifesto video.
509805,77877,233,2023-10-23T22:06:47.204682+00:00,0.33,"Added ""Ops Guild Owner"" as a new role in Guild.xyz - https://guild.xyz/nation3#role-86619"
509569,77877,233,2023-10-23T22:06:47.204682+00:00,0.33,Sent 0.005 ETH to the owner of `NationCred.sol` - https://etherscan.io/tx/0xaae62824cc562d3f80b3d449a7dd896b5a88511954e752e7586ad787b7ccfeac
509516,77877,233,2023-10-23T22:06:47.204682+00:00,2,[2h] Wrote new Discord onboarding questions - https://app.dework.xyz/nation3/ops-guild-644?taskId=18d7bd04-7c74-4c2c-8d76-c333e446f054
509512,77877,233,2023-10-23T22:06:47.204682+00:00,0.33,Invited @Markkos89 to the Nation3 GitHub organization.
509098,77877,233,2023-10-23T22:06:47.204682+00:00,0.33,Deleted Discord spam messages.
507917,77877,233,2023-10-23T22:06:47.204682+00:00,0.5,[0.5h] Reviewed submission for the Wallet Connect ID - https://app.dework.xyz/nation3/ops-guild-644?taskId=9f7e535f-be10-4753-ac82-d8129447df0a
507656,77877,233,2023-10-23T22:06:47.204682+00:00,1,[1h] Added Discord notifications for Ops Guild multisig transactions - https://discord.com/channels/690584551239581708/1131156157256433704/1145332890671001663
503765,77877,233,2023-10-23T22:06:47.204682+00:00,1,[1h] Guild.xyz configuration - https://guild.xyz/nation3.  Trying to fix the broken link between Discord and Guild.xyz.
503764,77877,233,2023-10-23T22:06:47.204682+00:00,0.5,[0.5h] Debug failing weekly cron job - https://github.com/nation3/nationcred-datasets/actions/runs/5914367681
500406,77877,233,2023-10-23T22:06:47.204682+00:00,0.5,[0.5h] Reviewed Discord onboarding - https://app.dework.xyz/nation3/ops-guild-644/view/board-lkyvcajs?taskId=18d7bd04-7c74-4c2c-8d76-c333e446f054
496053,77877,233,2023-10-23T22:06:47.204682+00:00,0.33,Banned two silly scammers scamming in the <#966360996560142396> channel.
495642,77877,233,2023-10-23T22:06:47.204682+00:00,0.5,[0.5h] Updated Guild.xyz server link to `https://discord.gg/nation3-690584551239581708`
450298,77877,233,2023-10-23T22:06:47.204682+00:00,0.33,Initiated Dework reimbursement for `@JohnMark13`.
449047,77877,233,2023-10-23T22:06:47.204682+00:00,0.5,[0.5h] Domain renewal review.
441632,77877,233,2023-10-23T22:06:47.204682+00:00,3,[3h] Wrote proposal N3GOV-51 - https://discord.com/channels/690584551239581708/1138750656451199017
396949,77877,233,2023-10-23T22:06:47.204682+00:00,0.33,Connected Dework Space to Discord - https://app.dework.xyz/nation3/ops-guild-644/settings/discord
396948,77877,233,2023-10-23T22:06:47.204682+00:00,0.33,Connected `https://github.com/nation3/app` to Discord webhook for <#963778898389237800>
396947,77877,233,2023-10-23T22:06:47.204682+00:00,1,[1h] Dework open bounty coordination - https://github.com/nation3/app/pull/174#pullrequestreview-1566398741
393073,77877,233,2023-10-23T22:06:47.204682+00:00,0.33,Merged N3GOV-49 - https://github.com/nation3/gov-proposals/pull/70
393033,77877,233,2023-10-23T22:06:47.204682+00:00,2,[2h] Improved access settings for all GitHub repos by using teams (https://github.com/orgs/nation3/teams) instead of individuals.
392797,77877,233,2023-10-23T22:06:47.204682+00:00,0.33,Renamed from `veNATION` to `PASS3` - https://snapshot.org/#/nation3.eth/settings
392403,77877,233,2023-10-23T22:06:47.204682+00:00,0.33,Invited <@445700462746796033> to the GitHub organization - https://github.com/orgs/nation3/people/pending_invitations
392402,77877,233,2023-10-23T22:06:47.204682+00:00,1,[1h] Added Ops Guild circle to Coordinape.
